TradeID,Acc_ID,Action,StockID,Price,Quantities,Date,Time
16166,60504173877,Buy,8163,64.13,1100,2018/09/13,11:53:51.000000
16167,63836147211,Sell,3032,78.50,1200,2018/09/14,12:30:50.000000
16168,26727044996,Buy,4115,12.01,7690,2018/09/17,12:11:55.000000
16169,71909339949,Sell,6733,38.74,7700,2018/09/17,13:09:18.000000
16170,56236422622,Buy,5493,82.76,9000,2018/09/18,12:34:14.000000
16171,25154706385,Sell,4120,38.28,6500,2018/09/18,12:34:59.000000
16172,58472336210,Sell,5292,149.78,9100,2018/09/19,11:07:59.000000
16173,94638404241,Sell,2884,26.85,5400,2018/09/19,12:08:00.000000
16174,58030374374,Buy,3665,213.66,1400,2018/09/21,09:08:27.000000
16175,52301130469,Buy,2228,121.78,8500,2018/09/21,12:24:03.000000
16176,71165880389,Buy,5468,18.11,2300,2018/09/24,11:26:59.000000
16177,15608860626,Buy,3432,18.72,4000,2018/09/24,12:36:18.000000
16178,58808268237,Buy,3527,99.90,5000,2018/09/25,09:14:02.000000
16179,61805943528,Sell,3322,21.40,9300,2018/09/25,11:00:50.000000
16180,35164851700,Buy,3587,238.73,6900,2018/09/26,10:25:59.000000
16181,43225256916,Sell,8271,65.30,8500,2018/09/26,12:14:48.000000
16182,23881375331,Sell,3093,29.97,10000,2018/09/27,09:31:01.000000
16183,45460167260,Sell,4115,12.22,4800,2018/09/27,11:06:18.000000
16184,22203800489,Buy,6603,16.14,2900,2018/09/27,12:46:03.000000
16185,61244960860,Buy,5464,34.98,7900,2018/09/28,11:38:19.000000
16186,65999487729,Buy,1726,77.11,5000,2018/09/28,12:00:58.000000
16187,30959861448,Buy,5306,146.15,3300,2018/10/01,10:35:07.000000
16188,60929274063,Sell,2357,526.39,2700,2018/10/01,11:54:47.000000
16189,68985302322,Sell,00890B,30.80,5400,2018/10/02,09:39:13.000000
16190,22820015921,Buy,8298,25.29,5100,2018/10/02,10:19:30.000000
16191,23937071404,Sell,00739,22.31,3200,2018/10/02,12:51:36.000000
16192,25154706385,Sell,4979,130.75,3400,2018/10/02,13:20:57.000000
16193,06862712445,Sell,3679,141.99,400,2018/10/03,10:37:25.000000
16194,41439505996,Buy,3443,1412.82,7700,2018/10/03,12:22:53.000000
16195,10673638115,Sell,9906,82.31,5400,2018/10/04,09:18:41.000000
16196,89597602350,Buy,6561,320.97,4700,2018/10/04,09:32:50.000000
16197,17028790959,Buy,2101,52.32,4200,2018/10/04,09:55:12.000000
16198,94934613634,Buy,00685L,72.13,4300,2018/10/04,10:02:15.000000
16199,58721267262,Buy,1215,112.78,9000,2018/10/04,10:45:43.000000
16200,82450487856,Buy,3305,70.18,2200,2018/10/04,11:22:00.000000
16201,41037786786,Buy,8938,80.33,7800,2018/10/04,13:14:47.000000
16202,06038170515,Sell,1907,29.31,3800,2018/10/05,10:58:58.000000
16203,58472336210,Buy,2101,60.83,9300,2018/10/09,09:15:13.000000
16204,04353027707,Buy,3114,28.56,1200,2018/10/10,10:54:33.000000
16205,87562350035,Sell,3167,55.49,2600,2018/10/10,12:03:08.000000
16206,35710383181,Sell,6558,22.46,400,2018/10/11,09:23:40.000000
16207,92334969627,Buy,00883B,31.47,5600,2018/10/11,10:02:48.000000
16208,29619796308,Buy,6784,21.29,2300,2018/10/12,12:10:20.000000
16209,33937648214,Sell,3434,28.76,9800,2018/10/15,10:45:50.000000
16210,55294962608,Buy,00751B,35.74,3600,2018/10/15,11:20:20.000000
16211,48445642608,Buy,3209,36.87,6200,2018/10/15,12:01:05.000000
16212,80978438149,Sell,6794,82.02,493,2018/10/16,11:53:59.000000
16213,62199576280,Buy,00841B,31.20,7600,2018/10/17,09:10:53.000000
16214,31632390648,Buy,6486,102.66,2400,2018/10/17,10:44:35.000000
16215,21002420337,Buy,2256,17.87,5300,2018/10/17,11:03:56.000000
16216,78159510194,Sell,5438,19.32,1700,2018/10/17,13:10:43.000000
16217,53820172107,Buy,2345,482.65,1100,2018/10/18,09:33:51.000000
16218,71575137494,Sell,00883B,30.02,6700,2018/10/18,09:38:21.000000
16219,79096502268,Sell,5906,65.13,300,2018/10/18,12:44:32.000000
16220,35387887183,Sell,2399,20.21,4000,2018/10/19,09:43:22.000000
16221,48712277967,Sell,3652,31.76,5400,2018/10/19,10:37:49.000000
16222,03039362263,Sell,6292,81.22,1500,2018/10/19,11:04:28.000000
16223,08298828870,Buy,4729,18.81,4400,2018/10/19,11:26:52.000000
16224,92407617806,Sell,3591,23.01,800,2018/10/19,12:15:31.000000
16225,01666242129,Sell,1713,50.56,9700,2018/10/22,09:23:44.000000
16226,17777874198,Buy,00664R,3.92,2100,2018/10/22,09:50:28.000000
16227,10538400117,Sell,01007T,15.54,1902,2018/10/22,10:27:03.000000
16228,60725099339,Buy,6932,13.92,5600,2018/10/22,12:08:34.000000
16229,94070045271,Buy,7712,127.36,700,2018/10/22,12:51:00.000000
16230,65328898012,Buy,2459,65.32,2700,2018/10/23,12:55:18.000000
16231,79090015492,Sell,0050,150.65,5100,2018/10/24,11:40:32.000000
16232,72548837234,Sell,4732,25.16,7800,2018/10/24,11:50:48.000000
16233,63469119727,Sell,1218,20.53,9100,2018/10/24,13:05:10.000000
16234,61560010742,Sell,8271,69.94,4300,2018/10/25,11:36:13.000000
16235,53507190649,Sell,6143,119.69,8700,2018/10/25,11:48:00.000000
16236,29357043398,Buy,00700,14.51,8400,2018/10/26,10:16:08.000000
16237,97643938782,Buy,8046,204.37,7500,2018/10/26,10:37:38.000000
16238,54597332936,Buy,6591,53.54,1100,2018/10/26,11:54:02.000000
16239,04774150187,Buy,3178,99.40,5600,2018/10/26,12:29:14.000000
16240,75187788441,Sell,5880,25.82,6400,2018/10/29,10:58:59.000000
16241,57482291679,Sell,2383,383.92,3700,2018/10/29,13:16:59.000000
16242,78509227356,Buy,3118,36.71,7700,2018/10/30,09:48:15.000000
16243,48642240689,Sell,006205,30.13,117,2018/10/30,10:18:38.000000
16244,44804053219,Buy,00625K,7.32,2200,2018/10/30,10:34:17.000000
16245,08082141236,Sell,1517,15.24,9900,2018/10/30,12:09:26.000000
16246,37356199977,Sell,6236,33.85,6800,2018/10/30,12:15:32.000000
16247,95630786099,Buy,3272,32.50,4800,2018/10/31,09:19:36.000000
16248,78295050508,Buy,2722,65.22,4500,2018/10/31,12:47:48.000000
16249,05517079013,Sell,00846B,32.44,4400,2018/11/01,09:34:43.000000
16250,05478417489,Sell,00912,18.40,7400,2018/11/01,10:05:56.000000
16251,72281474167,Buy,3372,17.17,400,2018/11/02,10:05:20.000000
16252,97514867032,Sell,00706L,6.27,100,2018/11/02,11:12:50.000000
16253,37710285121,Sell,9962,16.10,500,2018/11/02,12:19:26.000000
16254,59464368932,Buy,2538,17.56,2200,2018/11/05,09:14:22.000000
16255,15828536701,Buy,6879,72.35,5000,2018/11/05,09:58:15.000000
16256,61244960860,Buy,3357,114.88,5500,2018/11/05,10:24:31.000000
16257,74563523607,Sell,6208,51.67,400,2018/11/05,13:05:40.000000
16258,76286498528,Buy,3689,81.52,4100,2018/11/05,13:29:52.000000
16259,11985878345,Buy,2534,24.38,7900,2018/11/06,09:08:44.000000
16260,41540505562,Buy,6952,72.14,8800,2018/11/06,10:23:35.000000
16261,39173824526,Sell,00836B,30.40,9800,2018/11/07,09:07:04.000000
16262,02789200950,Buy,8069,207.02,7400,2018/11/07,09:54:12.000000
16263,04926067632,Buy,2438,21.04,7600,2018/11/07,12:29:24.000000
16264,95704858425,Buy,6952,72.52,7900,2018/11/08,12:57:16.000000
16265,27945152353,Sell,2221,29.23,6200,2018/11/08,13:02:47.000000
16266,76452746227,Sell,5498,12.87,3500,2018/11/09,09:08:22.000000
16267,57676569901,Sell,8906,35.32,1000,2018/11/09,09:21:27.000000
16268,35474121481,Buy,1711,20.60,900,2018/11/09,10:44:31.000000
16269,04333497245,Buy,6028,79.21,500,2018/11/12,10:40:01.000000
16270,26347382675,Buy,7713,74.08,8900,2018/11/12,12:19:10.000000
16271,36021414859,Sell,020036,6.64,5400,2018/11/13,09:27:36.000000
16272,86280289870,Buy,2388,116.22,5800,2018/11/13,11:08:31.000000
16273,43451558055,Buy,6227,77.10,9500,2018/11/14,09:33:14.000000
16274,74751236939,Sell,00679B,28.66,3300,2018/11/14,12:15:15.000000
16275,98548354469,Sell,5355,10.39,6900,2018/11/15,09:17:35.000000
16276,30064680995,Sell,2707,265.72,7900,2018/11/15,09:34:52.000000
16277,39294652243,Buy,2613,29.54,5300,2018/11/15,09:50:06.000000
16278,60349610343,Sell,9962,15.68,8000,2018/11/15,12:21:32.000000
16279,75302535024,Buy,2903,38.06,2600,2018/11/15,12:31:06.000000
16280,09158803735,Sell,2546,98.05,8600,2018/11/15,13:22:16.000000
16281,19345179946,Buy,9949,24.92,5400,2018/11/16,11:46:02.000000
16282,59940082707,Buy,6812,154.64,8500,2018/11/19,11:04:49.000000
16283,94841627843,Buy,6708,37.93,6000,2018/11/20,09:15:36.000000
16284,96652863800,Buy,6407,18.21,3291,2018/11/20,10:20:26.000000
16285,53931378274,Sell,6634,54.22,1418,2018/11/20,11:29:52.000000
16286,19003914515,Sell,3067,34.91,9200,2018/11/21,13:10:32.000000
16287,60347678295,Sell,6493,21.54,2400,2018/11/21,13:23:21.000000
16288,52248303415,Buy,2409,17.01,8300,2018/11/21,13:26:33.000000
16289,83591951759,Buy,2364,79.40,2700,2018/11/22,10:09:42.000000
16290,09088539697,Sell,3093,31.40,3000,2018/11/22,12:33:15.000000
16291,80662398604,Buy,5348,15.84,9200,2018/11/23,09:07:35.000000
16292,48811918326,Sell,00647L,79.15,5700,2018/11/23,09:17:54.000000
16293,10375571570,Sell,6432,38.86,6100,2018/11/23,11:45:12.000000
16294,02149566340,Buy,6477,34.06,9200,2018/11/23,12:36:05.000000
16295,96687862107,Buy,6815,93.02,500,2018/11/23,13:01:41.000000
16296,60689431733,Buy,2929,8.81,7600,2018/11/26,10:36:00.000000
16297,08754066762,Buy,6775,26.46,3600,2018/11/26,12:37:28.000000
16298,31430789092,Sell,1591,76.73,7700,2018/11/26,13:11:21.000000
16299,43695378099,Sell,2441,67.41,3600,2018/11/27,11:05:13.000000
16300,19711503571,Buy,8433,103.82,4700,2018/11/28,11:37:31.000000
16301,19241895610,Sell,8463,29.27,1200,2018/11/29,09:59:16.000000
16302,12330335013,Buy,3264,74.01,6700,2018/12/03,11:48:08.000000
16303,47001571914,Buy,00676R,2.15,6800,2018/12/04,09:51:43.000000
16304,09015815054,Buy,6277,78.21,3600,2018/12/04,13:13:09.000000
16305,65637001043,Sell,3713,20.84,9300,2018/12/05,10:03:24.000000
16306,05132933633,Buy,5703,20.50,2400,2018/12/06,10:07:50.000000
16307,02219582671,Buy,3380,34.12,9100,2018/12/07,09:28:30.000000
16308,56067299973,Buy,020031,6.24,8900,2018/12/10,12:46:01.000000
16309,19816296742,Sell,1466,14.23,2000,2018/12/11,11:21:06.000000
16310,44801408107,Buy,3290,28.84,2600,2018/12/11,11:38:43.000000
16311,59791063415,Sell,4559,9.51,5500,2018/12/12,10:18:12.000000
16312,95941238176,Buy,2465,119.91,7100,2018/12/13,09:02:19.000000
16313,98297069714,Buy,02001R,1.54,9600,2018/12/13,10:57:30.000000
16314,89423807731,Sell,6579,151.60,5900,2018/12/14,09:11:08.000000
16315,12809169353,Buy,7561,18.87,4039,2018/12/14,10:11:42.000000
16316,36419625972,Buy,4979,112.18,5200,2018/12/14,10:32:50.000000
16317,65783667371,Sell,3593,12.58,4100,2018/12/14,11:59:14.000000
16318,95972442049,Buy,8111,25.32,5500,2018/12/17,11:56:29.000000
16319,10180104850,Sell,9945,45.29,5300,2018/12/17,12:13:04.000000
16320,80959832452,Buy,3324,762.40,3200,2018/12/17,12:13:07.000000
16321,02038958269,Buy,00770,39.61,8479,2018/12/17,12:25:37.000000
16322,71205017146,Sell,2207,649.79,7900,2018/12/17,12:37:43.000000
16323,42739807902,Buy,1436,139.66,10000,2018/12/18,09:26:10.000000
16324,86762271346,Sell,2836,12.51,1100,2018/12/18,09:34:49.000000
16325,85707351766,Buy,1336,20.01,7000,2018/12/18,10:48:04.000000
16326,16144523050,Buy,6462,267.50,3100,2018/12/18,11:35:53.000000
16327,88707468640,Sell,6415,416.97,7700,2018/12/18,12:42:22.000000
16328,93862417702,Sell,3533,1387.74,4000,2018/12/19,11:25:02.000000
16329,39049212982,Buy,2439,119.42,4300,2018/12/19,13:00:08.000000
16330,90002029189,Sell,5880,25.37,6300,2018/12/20,12:29:06.000000
16331,30877001697,Buy,3289,116.61,6600,2018/12/21,12:07:52.000000
16332,83753444632,Buy,1615,71.28,4500,2018/12/21,12:47:52.000000
16333,26178787998,Sell,6629,99.43,7300,2018/12/24,09:06:23.000000
16334,84945491960,Sell,4906,36.70,6700,2018/12/24,11:31:04.000000
16335,25465418923,Sell,5703,22.32,600,2018/12/24,12:59:59.000000
16336,85916066485,Buy,2887F,50.72,7700,2018/12/26,09:11:38.000000
16337,55284257738,Sell,2712,33.27,3000,2018/12/26,10:14:40.000000
16338,75689775484,Sell,00775B,33.46,4000,2018/12/26,11:20:01.000000
16339,73713370747,Buy,6683,317.19,6300,2018/12/26,11:44:59.000000
16340,19776498524,Sell,2912,253.91,9700,2018/12/27,09:41:51.000000
16341,46147575330,Sell,6997,132.62,2200,2018/12/27,13:02:00.000000
16342,18293423438,Buy,6680,89.50,500,2018/12/28,09:03:37.000000
16343,14797504028,Sell,8463,31.09,6800,2018/12/28,10:01:54.000000
16344,89089960436,Buy,2645,111.80,8000,2018/12/28,10:58:11.000000
16345,15492417718,Buy,1712,42.16,1600,2018/12/28,12:22:03.000000
16346,10472024328,Sell,00718B,22.10,7100,2018/12/28,12:25:57.000000
16347,39173457923,Buy,00768B,48.67,200,2018/12/31,09:28:21.000000
16348,48537299902,Sell,3501,68.28,1900,2018/12/31,09:52:10.000000
16349,17439056155,Buy,2338,62.54,2100,2018/12/31,11:41:26.000000
16350,76746404458,Buy,4561,46.04,8800,2018/12/31,12:37:22.000000
16351,92818356699,Sell,6650,57.54,9500,2018/12/31,13:22:29.000000
16352,20697554242,Buy,3033,33.66,4000,2019/01/01,10:45:57.000000
16353,71231775954,Sell,2496,78.18,8300,2019/01/02,09:01:48.000000
16354,18804975035,Sell,3597,21.85,7700,2019/01/02,09:43:39.000000
16355,45370103417,Sell,5903,192.27,8900,2019/01/02,10:20:21.000000
16356,01507048864,Sell,2345,474.66,9200,2019/01/02,11:18:28.000000
16357,37745049046,Buy,5426,33.80,9200,2019/01/02,12:58:29.000000
16358,97235941317,Buy,1515,46.97,6100,2019/01/03,09:46:07.000000
16359,52023948152,Buy,3588,79.87,3200,2019/01/03,10:17:26.000000
16360,19311949533,Sell,00877,10.53,1400,2019/01/03,10:31:26.000000
16361,39519953342,Buy,1737,33.58,353,2019/01/07,09:04:20.000000
16362,80633952818,Sell,6661,20.23,2500,2019/01/07,11:31:28.000000
16363,70834360971,Buy,1598,35.19,6800,2019/01/07,12:04:57.000000
16364,45100050926,Sell,2496,83.31,2300,2019/01/08,11:22:15.000000
16365,53645172718,Sell,4128,41.72,3300,2019/01/09,11:44:18.000000
16366,49385265446,Sell,3617,282.36,5500,2019/01/09,13:07:58.000000
16367,88555296591,Sell,8931,54.29,1100,2019/01/10,09:40:41.000000
16368,19804378849,Sell,3305,69.46,9300,2019/01/10,11:33:10.000000
16369,06463498987,Buy,2337,29.08,6800,2019/01/10,13:15:07.000000
16370,69239621294,Sell,4966,707.30,8500,2019/01/11,09:35:38.000000
16371,06386687744,Buy,6640,336.90,1300,2019/01/11,12:57:05.000000
16372,22766923231,Sell,6586,58.23,9600,2019/01/11,13:09:39.000000
16373,00180177057,Sell,1477,386.95,1100,2019/01/14,09:18:56.000000
16374,26677612495,Sell,2357,533.86,4400,2019/01/15,11:45:12.000000
16375,77994826691,Buy,6464,79.91,7400,2019/01/16,10:03:43.000000
16376,37989372226,Buy,6417,96.51,9700,2019/01/17,09:04:39.000000
16377,32716296847,Buy,4561,44.41,3700,2019/01/17,11:14:04.000000
16378,76181752000,Buy,4807,17.31,8000,2019/01/17,11:56:03.000000
16379,29645763328,Buy,4958,122.29,8900,2019/01/18,10:37:58.000000
16380,88861404107,Sell,6737,62.15,1600,2019/01/18,11:14:02.000000
16381,36096408654,Sell,4207,20.35,7200,2019/01/18,11:48:54.000000
16382,18301119431,Sell,3029,72.20,9300,2019/01/18,12:58:44.000000
16383,00753123060,Buy,6207,69.66,6402,2019/01/21,11:19:27.000000
16384,49338922312,Buy,5288,181.31,2900,2019/01/21,12:21:35.000000
16385,55101812989,Buy,4571,117.82,1700,2019/01/22,09:33:39.000000
16386,96782163790,Buy,1587,74.94,4400,2019/01/22,09:34:44.000000
16387,16696386693,Buy,4768,259.92,6100,2019/01/22,10:49:38.000000
16388,86612509087,Sell,00888,14.75,2900,2019/01/22,11:59:58.000000
16389,79505036280,Buy,4431,26.27,9500,2019/01/23,09:12:03.000000
16390,15675687138,Sell,2338,70.08,3100,2019/01/23,12:08:42.000000
16391,66635815121,Buy,5478,145.27,4200,2019/01/25,11:28:28.000000
16392,21349680473,Sell,8111,26.35,3700,2019/01/28,09:02:41.000000
16393,25716635709,Sell,6586,56.19,1500,2019/01/28,09:08:09.000000
16394,03137653795,Buy,3046,58.53,8300,2019/01/28,10:49:10.000000
16395,04575707521,Sell,1445,23.37,4300,2019/01/28,11:41:49.000000
16396,54671605829,Buy,6679,393.04,9100,2019/01/28,11:57:27.000000
16397,26656816069,Sell,3450,70.73,8200,2019/01/29,10:24:03.000000
16398,65962935705,Sell,2460,30.18,4612,2019/01/30,11:27:55.000000
16399,74712490815,Buy,8085,72.24,6500,2019/01/30,12:17:37.000000
16400,39409384697,Buy,2637,73.40,3100,2019/01/31,12:33:14.000000
16401,87126442570,Sell,2645,107.60,5400,2019/02/01,12:55:56.000000
16402,70098039880,Buy,00895,26.71,6000,2019/02/01,13:06:00.000000
16403,86329264796,Buy,3714,38.91,2600,2019/02/01,13:08:37.000000
16404,18038012515,Buy,00788B,30.51,3500,2019/02/04,10:48:17.000000
16405,64715879548,Sell,2382,258.87,800,2019/02/04,12:38:14.000000
16406,71395091341,Buy,4587,26.11,3800,2019/02/04,13:14:15.000000
16407,14859764056,Sell,6423,95.84,8500,2019/02/05,12:54:00.000000
16408,43706952424,Sell,4172,17.34,5200,2019/02/06,09:48:46.000000
16409,14760620709,Buy,4150,18.01,500,2019/02/06,11:41:10.000000
16410,74681112128,Buy,3152,210.46,2800,2019/02/07,09:31:01.000000
16411,52144180874,Sell,00679B,31.26,5200,2019/02/07,10:31:54.000000
16412,81391128636,Buy,3067,33.57,9900,2019/02/07,11:28:26.000000
16413,14926236471,Buy,6654,47.12,8000,2019/02/07,13:15:48.000000
16414,26731918777,Sell,3508,22.77,6900,2019/02/08,12:04:21.000000
16415,30774042470,Sell,0056,38.00,7200,2019/02/08,12:36:13.000000
16416,34250578704,Sell,2637,72.76,7600,2019/02/11,09:26:26.000000
16417,31614864232,Buy,00799B,29.82,3900,2019/02/11,10:05:56.000000
16418,98997850106,Sell,006206,28.29,9100,2019/02/11,11:51:24.000000
16419,39831039468,Buy,4960,13.06,900,2019/02/11,12:42:39.000000
16420,75689775484,Buy,6474,31.02,9100,2019/02/12,11:06:00.000000
16421,84601364653,Sell,1712,40.41,5000,2019/02/12,11:22:15.000000
16422,30038569029,Buy,1440,18.36,7600,2019/02/13,09:06:56.000000
16423,44881277688,Buy,3706,46.88,6000,2019/02/14,09:31:13.000000
16424,10259751018,Buy,4128,44.68,8015,2019/02/14,09:44:54.000000
16425,90591629600,Buy,6762,224.13,2100,2019/02/15,09:53:53.000000
16426,91677638081,Sell,3252,21.41,8300,2019/02/15,10:33:51.000000
16427,49820326546,Buy,6495,9.74,9500,2019/02/15,11:13:44.000000
16428,60637251880,Sell,1316,17.38,9000,2019/02/15,12:31:15.000000
16429,70633031436,Buy,00842B,31.14,7700,2019/02/18,09:16:50.000000
16430,22199869703,Buy,6281,76.58,6900,2019/02/18,13:24:35.000000
16431,81025527130,Sell,1271,121.85,7600,2019/02/19,11:00:08.000000
16432,07189568167,Buy,4183,22.11,8400,2019/02/19,11:37:57.000000
16433,81059748093,Buy,2520,57.51,1300,2019/02/19,13:09:24.000000
16434,93721711231,Buy,2071,28.88,7700,2019/02/20,09:05:27.000000
16435,25866585788,Sell,00664R,4.27,3900,2019/02/20,09:28:44.000000
16436,39861568622,Buy,2882,59.77,7600,2019/02/20,10:32:41.000000
16437,32302016412,Buy,5206,39.22,9700,2019/02/20,12:51:50.000000
16438,81180839358,Buy,2729,214.83,3900,2019/02/21,10:20:29.000000
16439,46567416586,Buy,1101,36.36,2000,2019/02/21,12:51:14.000000
16440,47751549538,Sell,2379,566.58,500,2019/02/22,10:01:43.000000
16441,49479511390,Buy,2022,11.92,1100,2019/02/22,12:08:43.000000
16442,41210401440,Buy,00752,18.65,1800,2019/02/22,13:00:54.000000
16443,29164429524,Buy,00733,54.15,6600,2019/02/25,09:22:20.000000
16444,38610261350,Sell,4537,18.54,2100,2019/02/25,09:34:59.000000
16445,39541434176,Buy,6564,36.39,8100,2019/02/25,10:52:29.000000
16446,20683610337,Sell,7419,23.49,4000,2019/02/25,12:04:58.000000
16447,60177304796,Buy,5201,26.22,7200,2019/02/25,13:14:31.000000
16448,04353027707,Sell,6669,2600.19,1100,2019/02/25,13:15:54.000000
16449,95337473466,Buy,5906,63.80,5300,2019/02/26,11:15:11.000000
16450,48445642608,Buy,5263,111.93,4200,2019/02/27,10:32:30.000000
16451,75066885552,Sell,9939,174.01,3100,2019/02/27,11:16:22.000000
16452,53412581674,Sell,2484,31.39,8300,2019/02/28,09:19:46.000000
16453,87839804647,Buy,3587,273.51,8700,2019/02/28,09:22:11.000000
16454,61673454523,Buy,00654R,7.11,6200,2019/02/28,10:49:30.000000
16455,17161584241,Buy,00909,22.54,4800,2019/03/01,09:13:16.000000
16456,11093383087,Buy,5469,60.48,10000,2019/03/01,11:26:40.000000
16457,45856760229,Buy,00656R,8.95,3900,2019/03/01,12:03:01.000000
16458,02594299043,Buy,3710,10.94,6600,2019/03/01,12:27:03.000000
16459,60043556961,Sell,1585,9.09,1000,2019/03/04,09:22:33.000000
16460,23319653645,Buy,6821,41.48,9700,2019/03/04,09:33:27.000000
16461,48035658037,Sell,00902,10.37,4700,2019/03/04,10:26:01.000000
16462,57274459860,Buy,6279,168.16,100,2019/03/05,09:16:06.000000
16463,48698723919,Buy,5262,68.09,2700,2019/03/05,12:05:46.000000
16464,52251306432,Buy,2701,12.33,8600,2019/03/05,12:36:19.000000
16465,48799253392,Sell,5904,522.43,10009,2019/03/05,12:51:36.000000
16466,59860106953,Buy,8923,18.06,9200,2019/03/05,13:16:15.000000
16467,10437357132,Buy,00679B,30.97,2300,2019/03/06,09:23:38.000000
16468,37580392850,Sell,6559,6.75,8900,2019/03/06,10:16:18.000000
16469,56191561557,Buy,4541,29.20,3100,2019/03/06,10:41:58.000000
16470,22266508560,Sell,1474,13.10,2400,2019/03/06,10:46:36.000000
16471,89061633671,Sell,7715,66.34,4800,2019/03/06,12:20:24.000000
16472,14218178193,Buy,3501,71.64,1400,2019/03/06,13:02:15.000000
16473,93497701223,Buy,8464,374.18,3300,2019/03/07,09:46:13.000000
16474,07795208907,Buy,6952,75.20,6500,2019/03/07,09:47:21.000000
16475,14786567138,Sell,1726,78.08,2000,2019/03/07,11:23:44.000000
16476,70435311486,Sell,5906,63.54,6000,2019/03/07,11:35:25.000000
16477,45002359323,Sell,3052,12.66,8600,2019/03/07,12:02:00.000000
16478,88861404107,Sell,2704,64.26,1800,2019/03/07,12:26:05.000000
16479,51003054444,Sell,6488,467.86,2100,2019/03/08,09:29:21.000000
16480,88917719247,Sell,8043,26.10,7300,2019/03/08,10:30:04.000000
16481,51838308881,Sell,6949,156.52,6200,2019/03/08,10:43:10.000000
16482,99863599224,Buy,3419,14.61,100,2019/03/11,09:15:08.000000
16483,79505036280,Buy,6846,74.72,2300,2019/03/11,11:21:45.000000
16484,96549665641,Sell,1109,21.49,4300,2019/03/12,09:12:01.000000
16485,37266786700,Buy,00646,57.44,3100,2019/03/12,10:13:01.000000
16486,81201758964,Sell,2356,52.05,4700,2019/03/12,12:06:45.000000
16487,55915361324,Buy,00652,36.81,9700,2019/03/12,12:14:11.000000
16488,02789200950,Sell,3707,59.22,800,2019/03/12,13:10:53.000000
16489,98295445137,Sell,6763,465.58,1500,2019/03/13,09:21:00.000000
16490,03986233926,Sell,6667,182.28,6000,2019/03/13,11:42:45.000000
16491,52805594132,Buy,3545,85.55,5500,2019/03/14,09:01:34.000000
16492,50746559080,Sell,00661,53.57,500,2019/03/14,12:14:40.000000
16493,04637562955,Sell,2409,18.60,2600,2019/03/15,09:57:36.000000
16494,17887186107,Buy,8349A,45.33,6300,2019/03/15,13:01:03.000000
16495,86158724181,Buy,1516,20.06,4700,2019/03/15,13:17:36.000000
16496,33350676980,Buy,020028,8.72,4297,2019/03/18,10:25:27.000000
16497,02745847992,Sell,6743,55.79,3900,2019/03/18,11:47:02.000000
16498,66292301575,Sell,4911,61.88,8500,2019/03/18,12:11:16.000000
16499,46835374107,Sell,00920,15.79,7400,2019/03/18,12:26:27.000000
16500,30722645246,Sell,1307,37.04,4200,2019/03/18,12:40:40.000000
16501,78434977843,Buy,3467,55.52,5600,2019/03/18,12:40:41.000000
16502,93580339231,Buy,6555,16.65,6800,2019/03/18,12:55:54.000000
16503,82136430943,Buy,3491,222.22,5800,2019/03/19,10:47:11.000000
16504,69903406991,Buy,8467,174.84,6900,2019/03/19,11:24:24.000000
16505,27670516114,Sell,00793B,35.38,1800,2019/03/19,12:25:01.000000
16506,52813743065,Buy,3706,48.68,9400,2019/03/19,12:25:09.000000
16507,90944332793,Sell,8905,30.68,5300,2019/03/20,09:21:49.000000
16508,52225586988,Sell,4563,52.30,5332,2019/03/20,11:38:24.000000
16509,93314054846,Sell,6804,47.62,7200,2019/03/20,12:04:53.000000
16510,76468876220,Buy,6220,23.78,6500,2019/03/20,12:39:29.000000
16511,31628148027,Sell,0053,89.30,5000,2019/03/20,12:55:42.000000
16512,28989870659,Buy,6613,207.79,6400,2019/03/20,13:14:15.000000
16513,22018882425,Buy,2897A,11.20,4500,2019/03/21,12:28:00.000000
16514,75659254101,Sell,1907,30.07,7100,2019/03/22,10:03:50.000000
16515,18250999749,Buy,2535,52.38,2800,2019/03/25,11:14:31.000000
16516,48512209176,Sell,2949,103.78,1200,2019/03/27,10:58:32.000000
16517,08162915479,Buy,00899,18.89,6200,2019/03/27,12:01:22.000000
16518,94220530782,Sell,1626,16.84,10000,2019/03/27,12:02:30.000000
16519,90885861992,Sell,006208,96.62,2900,2019/03/28,09:23:09.000000
16520,02219582671,Sell,2356,52.05,7700,2019/03/29,09:08:32.000000
16521,61554745593,Buy,3058,21.48,8700,2019/03/29,11:26:53.000000
16522,74565614242,Buy,6986,75.27,4800,2019/03/29,12:15:23.000000
16523,23507259013,Buy,00886,30.45,9265,2019/03/29,12:58:34.000000
16524,66981639103,Buy,3016,57.73,7900,2019/04/01,12:12:57.000000
16525,22522166698,Sell,8040,67.90,6900,2019/04/02,10:09:11.000000
16526,81313597524,Buy,1337,7.30,1900,2019/04/02,12:13:02.000000
16527,47122515618,Sell,6715,172.75,7357,2019/04/03,11:16:28.000000
16528,34291985217,Sell,6793,39.94,9200,2019/04/04,10:36:31.000000
16529,16324593269,Buy,2303,46.62,9200,2019/04/04,10:41:22.000000
16530,87877346881,Buy,3633,74.16,5000,2019/04/05,10:01:51.000000
16531,68232320972,Sell,2072,412.15,6400,2019/04/05,13:11:38.000000
16532,43871851254,Buy,00709,29.38,8424,2019/04/08,11:12:36.000000
